,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
124,"[(39701, 1), (39702, 4), (39703, 0), (39705, 2)]",39701,4,du,"[39701, 39702, 39703, 39705]","
— o par[do] avermelha[do] [do] couro curti[do]— sem uma",30533
125,"[(39930, 0), (39931, 1), (39938, 0), (39939, 0)]",39930,4,a,"[39930, 39931, 39938, 39939]"," chofre, e [a] re[a]gir, de pronto.

 [a]travessa [a] vida entre ciladas",30716
126,"[(39995, 0), (39995, 2), (39998, 0), (39998, 2)]",39995,4,ma,"[39995, 39995, 39998, 39998]",; passando da [má]xi[ma] quietude à [má]xi[ma] agitação; da,30767
127,"[(40117, 0), (40118, 1), (40120, 0), (40121, 1), (40123, 0)]",40117,5,u,"[40117, 40118, 40120, 40121, 40123]","..
 [o] ga[ú]cho
 [o] ga[ú]cho, [o] pealador valente,",30858
128,"[(40240, 0), (40244, 0), (40248, 0), (40253, 0), (40257, 0)]",40240,5,E,"[40240, 40244, 40248, 40253, 40257]"," teatralmente heróico; [é] mais tenaz; [é] mais resistente; [é] mais
 perigoso; [é] mais forte; [é] mais duro.",30948
129,"[(40241, 0), (40245, 0), (40249, 0), (40254, 0), (40258, 0)]",40241,5,majs,"[40241, 40245, 40249, 40254, 40258]"," heróico; é [mais] tenaz; é [mais] resistente; é [mais]
 perigoso; é [mais] forte; é [mais] duro.
",30949
130,"[(40503, 0), (40505, 0), (40507, 4), (40511, 0)]",40503,4,dZi,"[40503, 40505, 40507, 40511]"," para a aquisição [de] cereais [de] primeira necessida[de], a criação [de]
 gado é",31145
131,"[(40551, 0), (40552, 2), (40555, 0), (40556, 1)]",40551,4,u,"[40551, 40552, 40555, 40556]",".
 Parar [o] rodei[o] é para [o] ga[ú]cho uma festa diária",31183
132,"[(40581, 3), (40584, 1), (40585, 3), (40587, 3)]",40581,4,du,"[40581, 40584, 40585, 40587]"," pleno campo, ajuntan[do] o
 ga[do] costea[do] ou encalçan[do] os bois esquivos",31209
133,"[(41106, 0), (41107, 2), (41107, 5), (41109, 0)]",41106,4,a,"[41106, 41107, 41107, 41109]"," incluindo- lhes [a] gene[a]logi[a] e [há]bitos
 característicos,",31606
134,"[(41611, 0), (41611, 3), (41616, 0), (41617, 0)]",41611,4,a,"[41611, 41611, 41616, 41617]"," mal
 procuram [a]tenu[á]- las. Restinguem [a] [a]tividade às corridas desabaladas",31993
135,"[(41775, 0), (41775, 5), (41777, 0), (41778, 2)]",41775,4,ka,"[41775, 41775, 41777, 41778]"," campo, frase [ca]racterísti[ca] daquela [ca]valaria rústi[ca], aos companheiros",32117
136,"[(41973, 0), (41975, 0), (41978, 1), (41980, 0)]",41973,4,a,"[41973, 41975, 41978, 41980]"," superfície da
 [a]rena, [ar]remetem com as ca[a]tingas que [a] envolvem os encourados",32267
137,"[(42393, 2), (42394, 0), (42395, 3), (42396, 2), (42399, 4), (42402, 4)]",42393,6,du,"[42393, 42394, 42395, 42396, 42399, 42402]"," vai num
 crescen[do] [do] destala[do] ríspi[do] ao temero pronuncia[do] num trêmulo enrouqueci[do] e
 longo",32581
138,"[(42455, 0), (42455, 2), (42460, 0), (42461, 0), (42464, 0), (42465, 1), (42468, 0)]",42455,7,a,"[42455, 42455, 42460, 42461, 42464, 42465, 42468]"," as notas do [a]boi[a]do...
 [a] [ar]ribada
 Segue [a] boi[a]da vagarosamente, [à] cadência daquele canto",32629
139,"[(42708, 0), (42710, 0), (42712, 0), (42715, 0)]",42708,4,u~,"[42708, 42710, 42712, 42715]"," lhe todas, [u]ma a [u]ma, [um] incidente, [um]
 pormenor qualquer",32812
140,"[(42814, 0), (42818, 0), (42823, 0), (42827, 0)]",42814,4,si,"[42814, 42818, 42823, 42827]",". Entrebatem- [se], enredam- [se],
 trançam- [se] e alteiam- [se] fisgando vivamente o",32881
141,"[(42853, 0), (42854, 1), (42860, 0), (42861, 1), (42862, 0)]",42853,5,a,"[42853, 42854, 42860, 42861, 42862]"," solo; e [a] boi[a]da estoura...
 [a] boi[a]da [ar]ranca.
 Nada",32907
142,"[(43239, 0), (43242, 0), (43245, 0), (43249, 0), (43252, 0)]",43239,5,no,"[43239, 43242, 43245, 43249, 43252]"," a lida: [no]vos esforços, [no]vos arremessos, [no]vas façanhas,
 [no]vos riscos e [no]vos perigos a despender",33182
143,"[(43254, 0), (43257, 0), (43258, 0), (43260, 0), (43263, 0), (43266, 1)]",43254,6,a,"[43254, 43257, 43258, 43260, 43263, 43266]"," e novos perigos [a] despender, [a] [a]travessar e [a] vencer, [a]té que o boi[a]dão, não já",33193
144,"[(44233, 0), (44234, 0), (44235, 0), (44235, 4)]",44233,4,a,"[44233, 44234, 44235, 44235]"," página notável, [as]sinala [a] [a]nomali[a] de se não",33941
145,"[(44544, 1), (44546, 0), (44548, 0), (44552, 0), (44555, 2)]",44544,5,a,"[44544, 44546, 44548, 44552, 44555]"," e pintam as ca[a]tingas, [a]qui, [a]li, por toda [a] parte, mosque[a]das de
 tufos",34190
146,"[(44637, 0), (44638, 0), (44639, 0), (44644, 0)]",44637,4,a,"[44637, 44638, 44639, 44644]","
 frias. [a] [a]tmosfera [a]bsorve- lhe, com [a]videz de esponja,",34257
147,"[(44811, 2), (44814, 1), (44816, 0), (44817, 0), (44819, 0)]",44811,5,a,"[44811, 44814, 44816, 44817, 44819]"," tradicional de Santa luzi[a]. No di[a] 12 [a]o [a]noitecer expõe [a]o relento, em",34384
148,"[(45133, 0), (45136, 0), (45137, 1), (45138, 2)]",45133,4,a,"[45133, 45136, 45137, 45138]", às disparadas pelos [ar]rastadores. Transcende [a] su[a] situ[a]ção rudimentar. Resignado,34630
149,"[(45431, 0), (45434, 0), (45437, 0), (45441, 0), (45444, 0)]",45431,5,a,"[45431, 45434, 45437, 45441, 45444]"," preces costumeiras, [a]presta- se [a]o sacrifício. [ar]remete de
 alvião [a] enxada com [a] terra, buscando",34858
150,"[(45736, 0), (45739, 0), (45741, 0), (45743, 2), (45744, 0), (45745, 3)]",45736,6,a,"[45736, 45739, 45741, 45743, 45744, 45745]"," se e estendendo [à]
 prole [a]batida e [a]os rebanhos confi[a]dos [a] energi[a] sobre- humana",35088
151,"[(45805, 2), (45808, 0), (45809, 0), (45812, 0)]",45805,4,a,"[45805, 45808, 45809, 45812]"," fauna cruel. mirí[a]des de morcegos [a]gravam [a] magrém, [a]batendo- se sobre",35138
152,"[(45877, 0), (45881, 0), (45883, 0), (45887, 0)]",45877,4,a,"[45877, 45881, 45883, 45887]"," mais um inimigo [a] suplantar.
 [a]fugenta- [a] e espanta- [a], precipitando-",35192
153,"[(45905, 2), (45907, 0), (45909, 0), (45913, 0)]",45905,4,a,"[45905, 45907, 45909, 45913]"," ela
 não recu[a], [as]salta- [a]. Mas não [a] tiro, porque",35212
154,"[(45951, 0), (45955, 0), (45958, 0), (45962, 0), (45964, 0)]",45951,5,a,"[45951, 45955, 45958, 45962, 45964]"," comovente. O [a]tleta enfraquecido, tendo [à] mão esquerda [a] forquilha
 e [à] direita [a] faca, irrita",35245
155,"[(46016, 0), (46017, 1), (46020, 0), (46021, 5)]",46016,4,a,"[46016, 46017, 46020, 46021]"," extravagante
 completa [a] su[a] desdita— [a] hemeralopi[a]. Esta falsa",35291
156,"[(46506, 0), (46511, 1), (46513, 0), (46514, 1), (46517, 0)]",46506,5,a,"[46506, 46511, 46513, 46514, 46517]"," dobra- se [a]final.
 Passa certo di[a], [a] su[a] porta, [a] primeira turma de",35667
157,"[(46666, 4), (46668, 2), (46670, 3), (46674, 2)]",46666,4,du,"[46666, 46668, 46670, 46674]"," torna feliz, revigora[do], cantan[do]; esqueci[do] de infortúnios, buscan[do] as mesmas
",35779
158,"[(46834, 0), (46838, 0), (46840, 4), (46841, 0)]",46834,4,a,"[46834, 46838, 46840, 46841]"," pelas superstições mais [a]bsurdas.
 Uma [a]nálise destas revelari[a] [a] fusão de estádios",35910
159,"[(47066, 0), (47069, 1), (47071, 0), (47075, 0)]",47066,4,e,"[47066, 47069, 47071, 47075]"," messias insanos; [e] as romarias pi[e]dosas; [e] as missões; [e] as
 penitências",36091
160,"[(47198, 0), (47201, 0), (47204, 0), (47208, 0)]",47198,4,ki,"[47198, 47201, 47204, 47208]"," sequazes numerosos, [que] fanatizam, [que] arrastam, [que] dominam,
 [que] endoidecem— espontaneamente",36190
161,"[(47811, 0), (47812, 0), (47812, 3), (47815, 0), (47817, 0)]",47811,5,a,"[47811, 47812, 47812, 47815, 47817]"," exaltação impulsiva e [a] [a]pati[a] enervadora da [a]tividade, [a]
 indiferença fatalista",36656
162,"[(47910, 0), (47912, 0), (47913, 0), (47914, 3)]",47910,4,a,"[47910, 47912, 47913, 47914]"," os
 negros [ha]úças, [a]daptando [à] liturgi[a] todo o ritual",36733
163,"[(48309, 0), (48310, 2), (48314, 0), (48316, 3)]",48309,4,a,"[48309, 48310, 48314, 48316]",", do Maranhão [à] bahi[a], não tiveram [a]inda um histori[a]dor. Não
",37039
164,"[(48780, 2), (48783, 0), (48789, 0), (48792, 0), (48792, 3)]",48780,5,a,"[48780, 48783, 48789, 48792, 48792]"," os horizontes, norte[a]va- lhes [a] marcha vacilante.

 [a]lém disto, [a]traí[a]- os por",37396
165,"[(49201, 0), (49201, 3), (49202, 0), (49206, 0)]",49201,4,a,"[49201, 49201, 49202, 49206]"," dos passos, [a]vali[a] [a]
 constância e [a] tenacidade do esforço",37716
166,"[(49662, 0), (49666, 0), (49668, 0), (49668, 4)]",49662,4,a,"[49662, 49666, 49668, 49668]"," daqueles: não [a]conselha e consola, [a]terra e [a]maldiço[a]; não ora",38074
167,"[(50145, 1), (50147, 4), (50151, 1), (50152, 1)]",50145,4,ma,"[50145, 50147, 50151, 50152]",".
 A i[ma]gem é corretíssi[ma].
 Da mes[ma] for[ma] que o geólogo",38433
168,"[(50399, 1), (50402, 4), (50407, 6), (50412, 1)]",50399,4,tSi,"[50399, 50402, 50407, 50412]"," condensaram no seu mis[ti]cismo feroz e extravagan[te]. Ele foi, simultaneamen[te],
 o elemento a[ti]vo e passivo da",38634
169,"[(51125, 0), (51126, 0), (51127, 0), (51128, 0)]",51125,4,a,"[51125, 51126, 51127, 51128]"," extravagâncias de
 [a]lexandre [a]bnótico [a]balavam [a] Roma de Marco",39203
170,"[(51358, 0), (51359, 0), (51364, 0), (51366, 0), (51367, 2)]",51358,5,a,"[51358, 51359, 51364, 51366, 51367]"," largo tempo, [ar]rastando [a]
 carcaça claudicante, [ar]rebatado por [a]quela idéi[a] fixa, mas",39373
171,"[(51448, 0), (51449, 0), (51453, 0), (51457, 0)]",51448,4,e,"[51448, 51449, 51453, 51457]","
 confundem facínoras [e] [he]róis, reformadores brilhantes [e] aleijões tacanhos, [e] se acotovelam gênios",39448
172,"[(51491, 4), (51492, 0), (51496, 0), (51499, 0)]",51491,4,a,"[51491, 51492, 51496, 51499]"," seu misticismo comprimido esmagari[a] [a] razão.
 [a]li, vibrando [a] primeira uníssona com",39482
173,"[(51599, 0), (51600, 1), (51601, 4), (51602, 3), (51605, 0)]",51599,5,a,"[51599, 51600, 51601, 51602, 51605]"," Os Maciéis
 [a] su[a] biografi[a] compendi[a] e resume [a] existência da sociedade",39568
174,"[(51723, 0), (51724, 2), (51726, 1), (51727, 1)]",51723,4,a,"[51723, 51724, 51726, 51727]"," como sede principal [a] povo[a]ção de bo[a] vi[a]gem, que
",39666
175,"[(52045, 0), (52046, 0), (52050, 0), (52052, 0)]",52045,4,a,"[52045, 52046, 52050, 52052]"," estes eram bravos [a]té [à] temeridade, chamaram [a] postos [a] guarda pretoriana dos",39919
176,"[(52096, 0), (52099, 0), (52101, 0), (52104, 0), (52104, 4), (52108, 0), (52113, 0), (52117, 0)]",52096,8,a,"[52096, 52099, 52101, 52104, 52104, 52108, 52113, 52117]"," e temeros, [ha]viam- se [a]frontado com [a] malta
 [as]salari[a]da, repelindo- [a] vigorosamente, suplantando- [a], espavorindo- [a].
 O",39958
177,"[(52213, 0), (52213, 4), (52216, 0), (52220, 0)]",52213,4,a,"[52213, 52213, 52216, 52220]",",
 de [a]racati[a]çu. Reunida [a] matula turbulenta, [a] que se ligaram",40040
178,"[(52719, 3), (52722, 0), (52722, 2), (52724, 0)]",52719,4,a,"[52719, 52722, 52722, 52724]", mas foram de cobardi[a] feroz. [a]te[a]ram fogo [à] cobertura de folhas,40413
179,"[(53343, 0), (53343, 2), (53345, 0), (53347, 0), (53352, 0), (53353, 1)]",53343,6,a,"[53343, 53343, 53345, 53347, 53352, 53353]","
 vazante que [ha]vi[a] por [a]li. [a]gonizava, caído, com [a] su[a] faca na mão",40900
180,"[(53365, 0), (53366, 1), (53369, 0), (53372, 4), (53374, 2)]",53365,5,du,"[53365, 53366, 53369, 53372, 53374]",",
 chefe [do] ban[do], irmão [do] noivo outrora assassina[do], pegan[do]- o por",40916
181,"[(53551, 0), (53554, 0), (53556, 0), (53558, 0), (53558, 4), (53560, 0)]",53551,6,a,"[53551, 53554, 53556, 53558, 53558, 53560]","
 vila, [a]parentado com os [a]raújos, [a] quem [a]tribuí[a] os [a]visos que estes recebiam",41063
182,"[(53716, 0), (53717, 0), (53719, 0), (53720, 0)]",53716,4,e,"[53716, 53717, 53719, 53720]"," de Miguel Carlos [e] [e]ra por [e]le [e] seus
 parentes",41197
183,"[(53835, 2), (53836, 1), (53839, 2), (53841, 2)]",53835,4,du,"[53835, 53836, 53839, 53841]"," em fazendas, trazen[do] tu[do] perfeitamente
 conta[do] e medi[do] de memória,",41292
184,"[(54070, 0), (54074, 1), (54076, 4), (54078, 1)]",54070,4,ma,"[54070, 54074, 54076, 54078]"," rememoramos, Antônio [ma]ciel
 prosseguiu na mes[ma] vida corretíssi[ma] e cal[ma].
 Arrostando",41479
185,"[(54121, 0), (54122, 1), (54126, 0), (54129, 0), (54131, 0), (54132, 0)]",54121,6,a,"[54121, 54122, 54126, 54129, 54131, 54132]","
 Data daí [a] su[a] existência dramática. [a] mulher foi [a] sobrecarga [a]dicionada [à] tremenda
 tara",41520
186,"[(54377, 0), (54381, 0), (54381, 3), (54383, 0), (54384, 0)]",54377,5,a,"[54377, 54381, 54381, 54383, 54384]"," disciplina primitiva, [a] tendência

 [a]centu[a]da para [a] [a]tividade mais irrequieta e",41718
187,"[(54394, 0), (54395, 2), (54399, 1), (54402, 0)]",54394,4,a,"[54394, 54395, 54399, 54402]"," o descambar para [a] vadi[a]gem
 franca. i[a] se lhe [a]o mesmo tempo,",41732
188,"[(54789, 0), (54790, 0), (54794, 0), (54796, 0), (54796, 3), (54797, 0)]",54789,6,a,"[54789, 54790, 54794, 54796, 54796, 54797]"," dentro de um [há]bito [a]zul de brim
 [a]mericano; [a]bordo[a]do [a]o clássico bastão em",42023
189,"[(54979, 0), (54981, 0), (54986, 0), (54987, 0)]",54979,4,a,"[54979, 54981, 54986, 54987]"," ou mal- [as]sombrado para [a]quelas gentes simples.
 [a]o [a]beirar- se das",42167
190,"[(55023, 3), (55025, 3), (55028, 0), (55030, 3), (55036, 1)]",55023,5,du,"[55023, 55025, 55028, 55030, 55036]"," Ele surdia— esquáli[do] e macera[do]— dentro [do] hábito escorri[do], sem relevos,
 mu[do], como uma",42201
191,"[(55256, 0), (55261, 0), (55262, 1), (55265, 1), (55270, 2), (55276, 0)]",55256,6,a,"[55256, 55261, 55262, 55265, 55270, 55276]"," loucura nos cérebros [a]balados. Remodelava- o [à] su[a] imagem. cri[a]va- o.
 ampli[a]va- lhe, desmesuradamente, [a] vida, lançando",42379
192,"[(55297, 0), (55298, 2), (55302, 0), (55303, 1)]",55297,4,a,"[55297, 55298, 55302, 55303]"," que lhe traduzisse [a] ide[a]lização indefinida, e [a] gui[as]se nas trilhas
",42407
193,"[(55496, 0), (55497, 0), (55501, 0), (55504, 2), (55506, 1)]",55496,5,a,"[55496, 55497, 55501, 55504, 55506]"," largo tempo, [a]té [a]parecer nos sertões, [a]o norte da bahi[a]. i[a]- lhe crescendo",42553
194,"[(55931, 0), (55931, 3), (55936, 0), (55940, 0)]",55931,4,a,"[55931, 55931, 55936, 55940]"," Era uma lenda [ar]repi[a]dora.
 Contavam que [a] última, desadorando [a] nora, imaginara",42883
195,"[(55981, 0), (55984, 0), (55986, 3), (55988, 1)]",55981,4,a,"[55981, 55984, 55986, 55988]","
 tardança. [a]conselhou- o [a] que fantasi[as]se qualquer vi[a]gem, permanecendo,",42915
196,"[(56007, 0), (56009, 0), (56012, 0), (56016, 0), (56020, 0)]",56007,5,u,"[56007, 56009, 56012, 56016, 56020]"," invadir- lhe [o] lar [o] sedutor que [o] desonrara. Aceito [o] alvitre,
 [o] infeliz, cavalgando",42932
197,"[(56188, 0), (56192, 0), (56195, 0), (56196, 0)]",56188,4,a,"[56188, 56192, 56195, 56196]"," na mesma hora [a]pavorado, doido, [a]bandonando tudo, [a]o [a]caso, pelos sertões",43065
198,"[(56188, 4), (56190, 1), (56192, 4), (56193, 1)]",56188,4,du,"[56188, 56190, 56192, 56193]"," na mesma hora apavora[do], doi[do], abandonan[do] tu[do], ao acaso",43065
199,"[(56357, 0), (56361, 0), (56361, 4), (56363, 0), (56365, 0)]",56357,5,a,"[56357, 56361, 56361, 56363, 56365]", e rota sobre [a] carne morta. [a]nestesi[a]ra- [a] com [a] própria dor;,43191
200,"[(56461, 4), (56464, 0), (56469, 1), (56470, 2)]",56461,4,du,"[56461, 56464, 56469, 56470]"," da matéria, descarregan[do]- se [do] seu sangue,
 far[do] pesa[do] e importuno da",43266
201,"[(56518, 0), (56521, 2), (56523, 0), (56525, 0), (56526, 1), (56527, 5)]",56518,6,a,"[56518, 56521, 56523, 56525, 56526, 56527]"," se. Levaramno [à] capital da bahi[a]. [a]li, [a] su[a] fisionomi[a] estranha: face",43306
202,"[(56602, 2), (56603, 0), (56604, 0), (56608, 0), (56608, 3), (56609, 0)]",56602,6,a,"[56602, 56603, 56604, 56608, 56608, 56609]"," descuidada, que desci[a] [a]té [à] cintura—
 [a]ferro[a]ram [a] curiosidade geral.",43371
203,"[(57355, 0), (57357, 0), (57359, 0), (57361, 4)]",57355,4,a,"[57355, 57357, 57359, 57361]",", sem encarar [a] multidão [a]batida sob [a]
 algaravi[a], que derivava",43926
204,"[(57400, 3), (57402, 0), (57404, 4), (57406, 0), (57407, 0)]",57400,5,a,"[57400, 57402, 57404, 57406, 57407]"," mais decisiva. enunci[a]va- [a] e emudeci[a]; [a]levantava [a] cabeça, descerrava",43960
205,"[(57758, 0), (57760, 0), (57763, 0), (57767, 0), (57769, 0)]",57758,5,a,"[57758, 57760, 57763, 57767, 57769]",", contrastando com [a] licença [a]bsoluta para o [a]mor
 livre, [a]tingindo quase [à] extinção do casamento",44233
206,"[(58367, 0), (58371, 0), (58374, 0), (58375, 2), (58377, 0), (58378, 2)]",58367,6,a,"[58367, 58371, 58374, 58375, 58377, 58378]"," o Brazil, [a]
 Inglaterra com [a] Inglaterra, [a] prussi[a] com [a] prussi[a], das ondas",44713
207,"[(58851, 0), (58858, 0), (58859, 0), (58862, 0)]",58851,4,a,"[58851, 58858, 58859, 58862]"," empresa o predestinado [a]balava... para onde? [a]o [a]caso, tomando [a] primeira
 vereda",45087
208,"[(58966, 0), (58970, 0), (58970, 3), (58971, 0)]",58966,4,a,"[58966, 58970, 58970, 58971]"," Santo endemoninhado que [a]o
 menos lhe [a]cresci[a] [a] côngrua reduzida.",45172
209,"[(59081, 1), (59082, 3), (59084, 0), (59089, 0)]",59081,4,a,"[59081, 59082, 59084, 59089]"," não consinta em su[a] freguesi[a] semelhante [a]buso, fazendo
 saber [a]os paroquianos que Ihes",45262
210,"[(59225, 0), (59226, 1), (59229, 3), (59230, 0)]",59225,4,a,"[59225, 59226, 59229, 59230]"," continuou sem embaraços [a] su[a] marcha de desnorte[a]do [a]póstolo,
 pervagando",45370
211,"[(59565, 0), (59566, 0), (59568, 3), (59573, 0)]",59565,4,a,"[59565, 59566, 59568, 59573]"," E depois de [a]pontar [a] última tropeli[a] dos fanáticos:
 [ha]vendo desinteligência entre o",45636
212,"[(60050, 0), (60052, 3), (60054, 0), (60058, 0), (60061, 0)]",60050,5,a,"[60050, 60052, 60054, 60058, 60061]"," descoberto,
 [a]gitada pela ventani[a] forte [a] cabeleira longa, [ar]rimando- se [a]o bordão inseparável.",46012
213,"[(60449, 1), (60453, 1), (60454, 2), (60456, 1)]",60449,4,tu,"[60449, 60453, 60454, 60456]"," as camândulas da cin[tu]ra, e o man[to] poen[to] e gas[to], e
",46311
214,"[(61055, 0), (61059, 0), (61062, 0), (61066, 0)]",61055,4,a,"[61055, 61059, 61062, 61066]"," leis.
 [a]valiou, depois, [a] gravidade do [a]tentado.
 Deixou [a] vila, tomando",46763
215,"[(61223, 0), (61225, 1), (61226, 0), (61229, 0)]",61223,4,a,"[61223, 61225, 61226, 61229]",", os crentes [a]companharam, re[a]tando [a] marcha, [a] hégira do profeta",46891
216,"[(61349, 0), (61352, 0), (61352, 2), (61354, 1), (61355, 0), (61356, 1)]",61349,6,a,"[61349, 61352, 61352, 61354, 61355, 61356]"," de fiéis, [a] que se [a]li[a]vam, di[a] [a] di[a], dezenas de",46986
217,"[(61559, 0), (61561, 0), (61562, 0), (61565, 0)]",61559,4,a,"[61559, 61561, 61562, 61565]",", lá se [a]glomerava, [a]gregada [à] fazenda então [a]inda florescente, população",47136
218,"[(62024, 1), (62027, 0), (62029, 0), (62030, 1)]",62024,4,a,"[62024, 62027, 62029, 62030]",". Os raros vi[a]jantes que se [ar]riscavam
 [a] vi[a]gens naquele sertão topavam",47479
219,"[(62079, 0), (62082, 0), (62088, 0), (62092, 0), (62097, 0), (62098, 2), (62101, 1), (62106, 0), (62109, 3), (62110, 0)]",62079,10,a,"[62079, 62082, 62088, 62092, 62097, 62098, 62101, 62106, 62109, 62110]"," pelos caminhos, [a]liando- se [a] outras, chegando,
 [a]final, conjuntas, [a] Canudos.
 O [ar]raial cresci[a] vertiginosamente, co[a]lhando as colinas.
 [a] edificação rudimentar permiti[a] [à] multidão sem lares",47520
220,"[(62168, 0), (62170, 2), (62171, 0), (62174, 0), (62180, 0)]",62168,5,a,"[62168, 62170, 62171, 62174, 62180]"," povo.
 [a]quilo se fazi[a] [a] esmo, [a]doidadamente.
 Aspecto original
 [a] urbs monstruosa,",47588
221,"[(62217, 3), (62222, 3), (62226, 2), (62230, 2)]",62217,4,du,"[62217, 62222, 62226, 62230]"," de longe, desdobra[do] pelos
 cômoros, atulhan[do] as canhadas, cobrin[do] área enorme, trunca[do] nas quebradas,",47624
222,"[(62472, 1), (62472, 3), (62475, 1), (62478, 0)]",62472,4,du,"[62472, 62472, 62475, 62478]"," pobreza repugnante, tra[du]zin[do] de certo mo[do], mais [do] que a miséria",47825
223,"[(63837, 0), (63837, 3), (63842, 0), (63843, 3)]",63837,4,a,"[63837, 63837, 63842, 63843]","
 inofensivos. [a]tingi[a], de repente, [a] casari[a] compacta, surpreso",48858
224,"[(63883, 0), (63884, 1), (63887, 0), (63888, 3)]",63883,4,u,"[63883, 63884, 63887, 63888]"," se derivam para [o] ri[o] Sargento, [o] casari[o] aparecia a um",48893
225,"[(63889, 0), (63889, 4), (63890, 0), (63894, 0)]",63889,4,a,"[63889, 63889, 63890, 63894]",", o casario [a]pareci[a] [a] um quilômetro, [a]o
 norte,",48898
