é,N<PRED
o,>N
primeiro,>N
espécimen,N<
dessas,ACC
esplêndidas,ACC
chapadas,SUBJ
imitando,ADVL
cordilheiras,ADVL
",",PUnc
que,SUBJ
tanto,SUBJ
perturbam,N<
aos,ACC
geógrafos,ACC
descuidados,N<
.,PUnc
e,SUBJ
as,>N
demais,CJT
que,ACC
a,N<
convizinham,N<
",",PUnc
da,ADVL
do,ADVL
Cabral,SUBJ
mais,>A
próxima,N<
",",PUnc
à,ADVL
da,STA
Mata,ADVL
da,ADVL
Corda,STA
alongando-se,ACC
para,ADVL
Goiás,N<
",",PUnc
modelam-se,STA
de,STA
maneira,>N
idêntica,N<
.,PUnc
Os,>N
sulcos,SUBJ
de,N<
erosão,ACC
que,ACC
as,N<
retalham,N<
são,P<
cortes,ACC
geológicos,N<
expressivos,N<
.,PUnc
Ostentam,N<
em,ADVL
plano,STA
vertical,P<
",",PUnc
sucedendo-se,ADVL
a,ACC
partir,ADVL
da,N<
base,N<
",",PUnc
as,ADVL
mesmas,N<
rochas,ACC
que,ACC
vimos,N<
substituírem,N<
em,STA
alongado,ADVL
roteiro,ADVL
pela,ACC
superfície,N<
:,PUnc
embaixo,N<PRED
os,ACC
rebentos,ACC
graníticos,ACC
decaídos,ADVL
pelo,ACC
fundo,ADVL
dos,>N
vales,ADVL
",",PUnc
em,ADVL
cômoros,>N
esparsos,ACC
.,PUnc
à,SUBJ
meia,N<
encosta,ADVL
",",PUnc
inclinadas,CJT
",",PUnc
as,CJT
placas,SUBJ
xistosas,P<
mais,ADVL
recentes,N<
.,PUnc
no,ADVL
alto,N<
",",PUnc
sobrepujando-as,CJT
",",PUnc
ou,N<PRED
circuitando-lhes,CJT
os,ACC
flancos,N<
em,ADVL
vales,P<
monoclínicos,N<
",",PUnc
os,ACC
lençóis,SUBJ
de,N<
grés,P<
",",PUnc
predominantes,SUBJ
e,N<
oferecendo,ADVL
aos,ADVL
agentes,N<
meteóricos,N<
plasticidade,ACC
admirável,N<
aos,ADVL
mais,N<
caprichosos,N<
modelos,ACC
.,PUnc
Sem,SUBJ
linhas,SUBJ
de,N<
cumeadas,P<
",",PUnc
as,ADVL
maiores,SUBJ
serranias,ACC
nada,ACC
mais,ADVL
são,ADVL
que,ACC
planuras,N<
altas,ACC
",",PUnc
extensas,N<PRED
rechãs,N<
terminando,ADVL
de,N<
chofre,ACC
em,N<
encostas,>N
abruptas,ACC
",",PUnc
na,ADVL
molduragem,ADVL
golpeante,ADVL
do,ADVL
regímen,ACC
torrencial,N<
sobre,N<
o,ACC
terreno,N<
permeável,ACC
e,ACC
móvel,CJT
.,PUnc
Caindo,ADVL
por,ADVL
ali,ADVL
há,ADVL
séculos,ACC
as,ADVL
fortes,ADVL
enxurradas,N<
",",PUnc
derivando,ADVL
a,ACC
princípio,ACC
em,ADVL
linhas,ACC
divagantes,ADVL
de,N<
drenagem,N<
",",PUnc
foram,STA
pouco,ADVL
a,STA
pouco,ADVL
reprofundando-as,P<
",",PUnc
talhando-as,ADVL
em,ADVL
quebradas,ACC
que,SUBJ
se,ACC
fizeram,N<
cañons,ACC
",",PUnc
e,ADVL
se,ACC
fizeram,ADVL
vales,ACC
em,ACC
declive,P<
",",PUnc
até,ADVL
orlarem,ADVL
de,N<
escarpamentos,ACC
e,ACC
despenhadeiros,>N
aqueles,ACC
plainos,>N
soerguidos,P<
.,PUnc
E,ADVL
consoante,SUBJ
a,ADVL
resistência,ACC
dos,ACC
materiais,ADVL
trabalhados,N<
variaram,N<
nos,ACC
aspectos,ADVL
:,PUnc
aqui,N<
apontam,ACC
",",PUnc
rijamente,STA
",",PUnc
sobre,ADVL
as,N<PRED
áreas,P<
de,N<
nível,N<
",",PUnc
os,ACC
últimos,SUBJ
fragmentos,ACC
das,ADVL
rochas,>N
enterradas,N<
",",PUnc
desvendando-se,N<
em,ADVL
fraguedos,ACC
que,SUBJ
mal,N<
relembram,N<
",",PUnc
na,>N
altura,ADVL
",",PUnc
o,ACC
antiqüíssimo,CJT
Himalaia,N<
brasileiro,SUBJ
",",PUnc
desbarrancado,N<PRED
",",PUnc
em,ADVL
desintegração,ADVL
contínua,ADVL
",",PUnc
por,ADVL
todo,>N
o,ACC
curso,>N
das,>N
idades,ACC
.,PUnc
adiante,ADVL
",",PUnc
mais,>A
caprichosos,N<
",",PUnc
se,ACC
escalonam,SUBJ
em,ADVL
alinhamentos,>N
incorretos,N<
de,N<ARGO
menires,N<
colossais,ACC
",",PUnc
ou,CJT
em,CJT
círculos,>N
enormes,N<
",",PUnc
recordando,ADVL
na,ADVL
disposição,ACC
dos,ACC
grandes,ACC
blocos,ACC
superpostos,CJT
",",PUnc
em,ADVL
rimas,CJT
",",PUnc
muramentos,ADVL
desmantelados,ACC
de,STA
ciclópicos,N<
coliseus,ACC
em,ACC
ruínas,ACC
ou,ACC
então,CJT
",",PUnc
pelos,>N
visos,SUBJ
das,N<
escarpas,SUBJ
",",PUnc
oblíquos,CJT
e,ADVL
sobreanceando,ADVL
as,ADVL
planuras,ADVL
que,ACC
",",PUnc
interopostos,SUBJ
",",PUnc
ladeiam,CJT
",",PUnc
lembram,STA
aduelas,>N
desconformes,N<
",",PUnc
restos,ADVL
da,SUBJ
monstruosa,>N
abóbada,>N
da,ADVL
antiga,ADVL
cordilheira,ADVL
",",PUnc
desabada,N<PRED
...,PUnc
Mas,SUBJ
desaparecem,STA
de,STA
todo,ADVL
em,ADVL
vários,P<
pontos,N<
.,PUnc
Estiram-se,SUBJ
então,N<
planuras,>N
vastas,ACC
.,PUnc
Galgando-as,>N
pelos,SUBJ
taludes,N<
",",PUnc
que,SUBJ
as,N<PRED
soerguem,N<
dandolhes,P<
a,ACC
aparência,ACC
exata,ACC
de,N<
tabuleiros,>N
suspensos,ACC
",",PUnc
topam-se,CJT
",",PUnc
a,N<PRED
centenas,N<PRED
de,N<
metros,P<
",",PUnc
extensas,STA
áreas,N<
ampliando-se,N<
",",PUnc
boleadas,CJT
",",PUnc
pelos,CJT
quadrantes,SUBJ
",",PUnc
numa,>N
prolongação,STA
indefinida,ACC
",",PUnc
de,N<PRED
mares,N<PRED
.,PUnc
É,STA
a,N<
paragem,ACC
formosíssima,>N
dos,>N
campos,N<
gerais,N<
",",PUnc
expandida,ACC
em,ADVL
chapadões,N<
ondulantes,N<
-,>N
grandes,N<PRED
tablados,>N
onde,ADVL
campeia,N<
a,N<
sociedade,ACC
rude,ADVL
dos,>N
vaqueiros,ACC
...,N<
Atravessêmo-la,N<
.,PUnc
Adiante,ADVL
",",PUnc
a,ACC
partir,ADVL
de,N<
Monte,>N
Alto,ADVL
",",PUnc
estas,STA
conformações,SUBJ
naturais,N<
se,ACC
bipartem,N<
:,ADVL
no,N<PRED
rumo,ADVL
firme,ADVL
do,N<
norte,ADVL
a,ACC
série,SUBJ
do,ADVL
grés,ADVL
figura-se,ADVL
progredir,ADVL
até,>N
ao,ACC
plateau,ADVL
arenoso,ADVL
do,ACC
Açuruá,N<
",",PUnc
associando-se,ADVL
ao,ADVL
calcário,N<
que,ACC
aviva,N<
as,N<
paisagens,SUBJ
na,N<
orla,ACC
do,N<
grande,ACC
rio,ACC
",",PUnc
prendendo-as,>N
às,SUBJ
linhas,SUBJ
dos,ACC
cerros,ADVL
talhados,ADVL
em,ADVL
diáclase,P<
",",PUnc
tão,SUBJ
bem,ADVL
expressos,N<
no,ACC
perfil,N<
fantástico,ACC
do,N<
Bom,ADVL
Jesus,SUBJ
da,ADVL
Lapa,N<
.,PUnc
enquanto,ADVL
para,ADVL
nordeste,N<
",",PUnc
graças,ADVL
a,ADVL
degradações,ACC
intensas,N<
(,PUnc
porque,N<PRED
a,N<PRED
serra,ADVL
Geral,N<
segue,ACC
por,ADVL
ali,ACC
como,N<
anteparo,N<
aos,>N
alísios,ACC
",",PUnc
condensando-os,ADVL
em,SUBJ
diluvianos,>N
aguaceiros,P<
),PUnc
",",PUnc
se,ACC
desvendam,ADVL
",",PUnc
ressurgindo,ADVL
",",PUnc
as,>N
formações,N<
antigas,P<
.,PUnc
Desenterram-se,ADVL
as,>N
montanhas,N<
.,PUnc
7,N<
Reponta,N<
a,ACC
região,N<
diamantina,N<
",",PUnc
na,ADVL
Bahia,N<
",",PUnc
revivendo,ADVL
inteiramente,ADVL
a,ACC
de,N<
Minas,P<
",",PUnc
como,CJT
um,SUBJ
desdobramento,ACC
ou,N<
antes,CJT
um,N<PRED
prolongamento,ACC
",",PUnc
porque,ADVL
é,ADVL
a,ADVL
mesma,>N
formação,ADVL
mineira,N<
rasgando,ADVL
",",PUnc
afinal,N<
",",PUnc
os,ACC
lençóis,SUBJ
de,N<
grés,P<
",",PUnc
e,ADVL
alteando-se,CJT
com,CJT
os,ACC
mesmos,N<
contornos,CJT
alpestres,N<
e,ACC
perturbados,CJT
",",PUnc
nos,ACC
alcantis,N<
que,ACC
irradiam,N<
da,ACC
Tromba,ACC
ou,ACC
avultam,CJT
para,ADVL
o,ACC
norte,ADVL
nos,ACC
xistos,ADVL
huronianos,ADVL
das,>N
cadeias,N<
paralelas,SUBJ
de,N<
Sincorá,P<
.,PUnc
Deste,STA
ponto,ADVL
em,ADVL
diante,ADVL
",",PUnc
porém,ADVL
",",PUnc
o,ADVL
eixo,SUBJ
da,N<
serra,ADVL
Geral,N<
se,ACC
fragmenta,ADVL
",",PUnc
indefinido,CJT
.,PUnc
Desfaz-se,ADVL
.,PUnc
A,ADVL
cordilheira,STA
eriça-se,N<
de,N<
contrafortes,N<
e,CO
talhados,CJT
de,N<
onde,ADVL
saltam,N<
",",PUnc
acachoando,ADVL
",",PUnc
em,ADVL
despenhos,N<PRED
",",PUnc
para,ADVL
o,ACC
levante,N<
",",PUnc
as,ADVL
nascentes,SUBJ
do,ADVL
Paraguaçu,N<
",",PUnc
e,CO
um,SUBJ
dédalo,CJT
de,N<
serranias,>N
tortuosas,P<
",",PUnc
pouco,ACC
elevadas,N<PRED
mas,>N
inúmeras,ACC
",",PUnc
cruza-se,CJT
embaralhadamente,ADVL
sobre,N<ARGO
o,ACC
largo,P<
dos,ACC
gerais,ADVL
",",PUnc
cobrindo-os,CJT
.,PUnc
Transmuda-se,ADVL
o,ACC
caráter,ACC
topográfico,N<
",",PUnc
retratando,ADVL
o,ADVL
desapoderado,ADVL
embater,ADVL
dos,ACC
elementos,N<
",",PUnc
que,SUBJ
ali,N<
reagem,N<
há,ADVL
milênios,ACC
entre,ADVL
montanhas,ACC
derruídas,N<
",",PUnc
e,CO
a,CJT
queda,CJT
",",PUnc
até,N<PRED
então,ADVL
gradativa,N<
",",PUnc
dos,CJT
planaltos,N<
começa,STA
a,ACC
derivar,MV
em,ACC
desnivelamentos,ACC
consideráveis,ACC
.,PUnc
Revela-os,>N
o,ACC
S.,N<
Francisco,SUBJ
",",PUnc
no,ADVL
vivo,ADVL
infletir,ADVL
com,ADVL
que,ACC
torce,N<
para,ACC
o,>N
levante,SUBJ
",",PUnc
indicando,ADVL
do,ADVL
mesmo,ACC
passo,ACC
a,N<
transformação,ACC
geral,ACC
da,N<
região,N<
.,PUnc
Esta,N<
é,SUBJ
mais,ADVL
deprimida,N<
e,STA
mais,CJT
revolta,CJT
.,PUnc
Cai,SUBJ
para,STA
os,N<
terraços,ADVL
inferiores,CJT
",",PUnc
entre,ADVL
um,N<PRED
tumultuar,N<
de,N<
morros,ACC
",",PUnc
incoerentemente,CJT
esparsos,ACC
.,PUnc
Último,>N
rebento,SUBJ
da,N<
serra,ADVL
principal,N<
",",PUnc
a,ACC
da,ADVL
Itiúba,N<
reúne-lhe,N<
alguns,ADVL
galhos,ACC
indecisos,ACC
",",PUnc
fundindo,ADVL
as,ADVL
expansões,N<
setentrionais,P<
das,N<
da,N<
Furna,N<
",",PUnc
Cocais,CJT
e,ADVL
Sincorá,CJT
.,PUnc
Alteia-se,ADVL
um,SUBJ
momento,STA
",",PUnc
mas,SUBJ
descai,N<
logo,CJT
para,>N
todos,>N
os,ACC
rumos,ADVL
:,PUnc
para,N<PRED
o,N<PRED
norte,N<
",",PUnc
originando,ADVL
a,ADVL
corredeira,ACC
de,N<
quatrocentos,ACC
quilômetros,SUBJ
à,N<
jusante,ADVL
do,N<
Sobradinho,N<
.,PUnc
para,STA
o,ACC
sul,N<
",",PUnc
em,ADVL
segmentos,N<PRED
dispersos,ACC
que,SUBJ
vão,ACC
até,ADVL
além,ACC
do,ADVL
Monte,>N
Santo,ADVL
.,PUnc
e,STA
para,ADVL
leste,N<
",",PUnc
passando,ADVL
sob,ADVL
as,ADVL
chapadas,N<
de,N<
Jeremoabo,P<
",",PUnc
até,SUBJ
se,ACC
desvendar,ADVL
no,ADVL
salto,ADVL
prodigioso,N<
de,N<
Paulo,ACC
Afonso,N<
.,PUnc
E,STA
o,ACC
observador,N<
que,ACC
seguindo,MV
este,SUBJ
itinerário,ADVL
deixa,ACC
as,ACC
paragens,N<
em,ADVL
que,ACC
se,ACC
revezam,N<
",",PUnc
em,ADVL
contraste,N<
belíssimo,N<
",",PUnc
a,ACC
amplitude,N<PRED
dos,>N
gerais,N<
e,ADVL
o,>N
fastígio,CJT
das,CJT
montanhas,N<
",",PUnc
ao,ADVL
atingir,ADVL
aquele,ADVL
ponto,SUBJ
estaca,N<
surpreendido,N<
...,PUnc
A,>N
entrada,SUBJ
sertão,STA
Está,ADVL
sobre,N<
um,ADVL
socalco,N<
do,ACC
maciço,ADVL
continental,N<
",",PUnc
ao,ADVL
norte,ADVL
.,PUnc
Demarca-o,ADVL
de,N<
uma,>N
banda,CJT
",",PUnc
abrangendo,ADVL
dois,ADVL
quadrantes,ADVL
",",PUnc
em,ADVL
semicírculo,ADVL
",",PUnc
o,ACC
rio,CJT
de,N<
S,N<
.,PUnc
Francisco,UTT
:,N<
e,N<PRED
de,N<
outra,CJT
",",PUnc
encurvando,ADVL
também,ADVL
para,ADVL
sudeste,N<
",",PUnc
numa,ADVL
normal,>N
a,ACC
direção,N<
primitiva,N<
",",PUnc
o,ACC
curso,ADVL
flexuoso,N<
do,N<
Itapicuru-açu,N<
.,PUnc
Segundo,ADVL
a,PIV
mediana,ADVL
",",PUnc
correndo,ADVL
quase,ACC
paralelo,ADVL
entre,N<
aqueles,ACC
",",PUnc
com,N<PRED
o,>N
mesmo,ACC
descambar,ADVL
expressivo,N<
para,ACC
a,N<
costa,N<
",",PUnc
vê-se,ADVL
o,N<PRED
traço,ACC
de,N<
um,>N
outro,ACC
rio,N<
",",PUnc
o,ACC
VazaBarris,CJT
",",PUnc
o,>N
Irapiranga,SUBJ
dos,ACC
tapuias,N<
",",PUnc
cujo,ADVL
trecho,ADVL
de,N<
Jeremoabo,ACC
para,ACC
as,N<
cabeceiras,N<
é,P<
uma,>N
fantasia,N<
de,N<
cartógrafo,N<
.,PUnc
De,>N
fato,ADVL
",",ADVL
no,ADVL
estupendo,ADVL
degrau,ADVL
",",PUnc
por,N<PRED
onde,ADVL
descem,N<
para,ADVL
o,ACC
mar,ACC
ou,ACC
para,CJT
jusante,N<PRED
de,N<
Paulo,ACC
Afonso,SUBJ
as,N<
rampas,N<
esbarrancadas,ACC
do,N<
planalto,ACC
",",PUnc
não,ADVL
há,ADVL
situações,ACC
de,N<ARGO
equilíbrio,N<
para,ACC
uma,>N
rede,N<
hidrográfica,N<
normal,N<
.,PUnc
Ali,SUBJ
reina,STA
a,ACC
drenagem,ACC
caótica,STA
das,ACC
torrentes,N<
",",PUnc
a,ADVL
naquele,N<PRED
da,ADVL
Bahia,ACC
facies,N<
excepcional,N<
e,ACC
selvagem,ACC
.,PUnc
Terra,SUBJ
ignota,ACC
Abordando-o,N<
",",PUnc
compreende-se,N<PRED
que,SUBJ
até,SUBJ
hoje,N<
escasseiem,ADVL
sobre,ADVL
tão,>N
grande,ADVL
trato,ADVL
de,N<ARGO
território,P<
",",PUnc
que,ACC
quase,N<
abarcaria,ACC
a,N<
Holanda,ACC
(,PUnc
9º,N<PRED
11,N<PRED
',N<
-,>N
10º,N<PRED
20,ADVL
',PUnc
de,N<
lat,N<
.,PUnc
e,STA
4°,>N
-,>N
3°,SUBJ
de,N<
long,P<
.,PUnc
O.R.J,ADVL
.,PUnc
),STA
",",PUnc
notícias,ACC
exatas,ACC
ou,N<
pormenorizadas,ACC
.,PUnc
As,SUBJ
nossas,SUBJ
melhores,N<
cartas,ACC
",",PUnc
enfeixando,ADVL
informes,ADVL
escassos,ACC
",",PUnc
lá,CJT
têm,N<PRED
8,N<
um,SUBJ
claro,N<
expressivo,ADVL
",",PUnc
um,N<PRED
hiato,N<PRED
",",PUnc
Terra,ADVL
ignota,ADVL
",",PUnc
em,ADVL
que,SUBJ
se,ACC
aventura,N<
o,ACC
rabisco,ACC
de,N<
um,ACC
rio,ACC
problemático,ACC
ou,STA
idealização,CJT
de,N<ARGO
uma,>N
corda,ACC
de,N<
serras,P<
.,PUnc
E.,STA
que,SUBJ
transpondo,N<
o,ACC
Itapicuru,N<
",",PUnc
pelo,ADVL
lado,ADVL
do,ADVL
sul,ACC
",",PUnc
as,ADVL
mais,ADVL
avançadas,ACC
turmas,ACC
de,N<
povoadores,P<
estacaram,ACC
em,ADVL
vilarejos,>N
minúsculos,ADVL
-,>N
Maçacará,CJT
",",PUnc
Cumbe,STA
ou,ACC
Bom,CJT
Conselho,CJT
-,>N
entre,>N
os,ACC
quais,N<
o,ACC
decaído,ADVL
Monte,ACC
Santo,ADVL
tem,ADVL
visos,ACC
de,N<
cidade,P<
:,PUnc
transmontada,N<PRED
a,PIV
Itiúba,N<
",",PUnc
a,ADVL
sudoeste,N<PRED
",",PUnc
disseminaram-se,ADVL
pelos,SUBJ
povoados,ACC
que,SUBJ
a,N<
abeiram,N<
acompanhando,ADVL
insignificantes,ADVL
cursos,ADVL
de,N<
água,ACC
",",PUnc
ou,CJT
pelas,CJT
raras,ADVL
fazendas,ACC
de,N<
gado,N<
",",PUnc
estremados,N<PRED
todos,SUBJ
por,ADVL
uma,>N
tapera,>N
obscura,N<
-,>N
Uauá,ADVL
",",PUnc
ao,ADVL
norte,ADVL
e,ACC
a,CJT
leste,CJT
pararam,ADVL
às,ACC
margens,ACC
do,ADVL
S,ACC
.,PUnc
Francisco,ADVL
",",PUnc
entre,ADVL
Capim,N<PRED
Grosso,SUBJ
e,STA
Santo,ACC
Antônio,ADVL
da,STA
Glória,N<
.,PUnc
Apenas,SUBJ
naquele,N<
último,ACC
rumo,SC
se,ACC
avantajou,ADVL
uma,ADVL
vila,ACC
secular,ADVL
",",PUnc
Jeremoabo,ADVL
",",PUnc
batizando,ADVL
o,ACC
máximo,ADVL
esforço,N<
de,N<
penetração,ACC
em,ADVL
tais,ADVL
lugares,N<
",",PUnc
evitados,CJT
sempre,SUBJ
pelas,>N
vagas,ACC
humanas,ADVL
",",PUnc
que,ACC
vinham,N<
do,ADVL
litoral,N<
baiano,ACC
procurando,ADVL
o,ACC
interior,ACC
.,PUnc
Uma,SUBJ
ou,N<
outra,CJT
o,ACC
cortou,CJT
",",PUnc
rápida,ADVL
",",PUnc
fugindo,ADVL
",",PUnc
sem,ADVL
deixar,ADVL
traços,ACC
.,PUnc
Nenhuma,SUBJ
lá,SUBJ
se,ACC
fixou,ADVL
.,PUnc
Não,SUBJ
se,SUBJ
podia,SUBJ
fixar,ADVL
.,PUnc
O,SUBJ
estranho,SUBJ
território,N<
",",PUnc
a,STA
menos,N<
de,N<
quarenta,P<
atravessar,N<
absolutamente,ADVL
e,ACC
esquecido,>N
léguas,ACC
da,ADVL
antiga,ADVL
metrópole,ADVL
",",PUnc
predestinava-se,ADVL
a,ACC
os,ACC
quatrocentos,>N
anos,N<
da,ADVL
nossa,ACC
história,ACC
.,PUnc
Porque,SUBJ
enquanto,ADVL
as,ADVL
bandeiras,SUBJ
do,N<
sul,N<
lhe,DAT
paravam,SUBJ
à,ADVL
beira,N<
e,ADVL
envesgando,ADVL
",",PUnc
depois,ADVL
",",PUnc
pelos,CJT
flancos,ACC
da,ACC
Itiúba,N<
",",PUnc
se,ACC
lançavam,N<PRED
para,ADVL
Pernambuco,SUBJ
e,ACC
Piauí,STA
até,ADVL
o,ACC
Maranhão,N<
as,ACC
do,ADVL
levante,N<
",",PUnc
repelidas,SUBJ
pela,ADVL
barreira,N<
intransponível,N<
de,N<
Paulo,ACC
Afonso,SUBJ
",",PUnc
iam,ADVL
procurar,ADVL
",",PUnc
no,ADVL
Paraguaçu,N<
e,ADVL
rios,CJT
que,SUBJ
lhe,DAT
demoram,N<
ao,ADVL
sul,ADVL
",",PUnc
linhas,SUBJ
de,N<
acesso,ADVL
mais,N<
praticáveis,N<
",",PUnc
Deixavam-no,ADVL
de,N<
permeio,N<
",",PUnc
inabordável,CJT
",",PUnc
ignoto,ACC
.,PUnc
É,ACC
que,ACC
mesmo,N<
trilhando,ADVL
o,ADVL
último,ACC
daqueles,P<
rumos,N<
",",PUnc
adstritas,N<PRED
a,ACC
itinerário,N<
menos,ACC
longo,N<
",",PUnc
as,ADVL
salteava,ACC
impressionadoramente,ADVL
o,ACC
aspecto,ACC
estranho,ADVL
da,ACC
terra,ADVL
repontando,N<
em,ADVL
transições,ACC
imprevistas,N<
.,PUnc
Deixando,ADVL
a,PIV
orla,ADVL
marítima,N<
e,ADVL
seguindo,ADVL
em,ADVL
cheio,ACC
para,ADVL
o,ACC
ocidente,SUBJ
",",PUnc
tinham,CJT
",",PUnc
transcorridas,N<PRED
poucas,>N
léguas,N<
",",PUnc
amolentada,CJT
ou,ADVL
desinfluída,CJT
a,ACC
atração,ADVL
das,N<ARGO
entradas,N<
aventurosas,SA
",",PUnc
e,ADVL
extinta,CJT
a,ACC
miragem,>N
do,SUBJ
litoral,ACC
opulento,ACC
.,PUnc
Logo,ADVL
a,ACC
partir,ADVL
de,PIV
Camassari,SUBJ
as,>N
formações,SUBJ
antigas,N<
cobrem-se,ADVL
de,N<
escassas,>N
manchas,STA
terciárias,N<
",",PUnc
alternando,ADVL
com,ADVL
exíguas,>N
bacias,>N
cretáceas,N<
",",PUnc
revestidas,CJT
do,N<PRED
terreno,ACC
arenoso,ACC
de,N<
Alagoinhas,SUBJ
que,SUBJ
mal,N<
esgarçam,N<
",",PUnc
a,ADVL
leste,SUBJ
",",PUnc
as,ADVL
emersões,ADVL
calcárias,ACC
de,N<
Inhambupe,P<
.,PUnc
A,SUBJ
vegetação,STA
em,N<
roda,>N
transmuda-se,ADVL
",",PUnc
copiando,ADVL
estas,ADVL
alternativas,ACC
com,N<
a,>N
precisão,N<
de,N<
um,SUBJ
decalque,ACC
.,PUnc
Rarefazem-se,ADVL
as,ADVL
matas,ACC
",",PUnc
ou,CJT
empobrecem,CJT
.,PUnc
Extinguem-se,ADVL
",",PUnc
por,ADVL
fim,ADVL
",",PUnc
depois,ADVL
de,A<
lançarem,ACC
rebentos,ACC
esparsos,ACC
pelo,SUBJ
topo,>N
das,ACC
serranias,N<
.,PUnc
e,SUBJ
estas,>N
mesmo,CJT
",",PUnc
aqui,CJT
e,ADVL
ali,CJT
",",PUnc
cada,N<PRED
vez,ADVL
mais,N<
raras,N<
",",ACC
ilham-se,>N
ou,N<PRED
avançam,CJT
em,ADVL
promontório,>N
nas,>N
planuras,ACC
desnudas,ACC
dos,ACC
campos,ACC
",",PUnc
onde,ADVL
uma,N<PRED
flora,N<
característica,N<
-,>N
arbustos,CJT
flexuosos,ADVL
entrechassados,SUBJ
de,N<
bromélias,>N
rubras,P<
-,>N
prepondera,N<PRED
exclusiva,N<
em,N<
largas,ACC
áreas,ACC
",",PUnc
mal,STA
dominada,ADVL
pela,STA
vegetação,SUBJ
vigorosa,ACC
irradiante,ADVL
da,ACC
Pojuca,N<
sobre,N<
o,>N
massapé,>N
feraz,SUBJ
das,ACC
camadas,ACC
cretáceas,P<
decompostas,N<
.,PUnc
Deste,SUBJ
lugar,ACC
em,ADVL
diante,ADVL
",",PUnc
reaparecem,ADVL
os,ADVL
terrenos,N<
terciários,P<
esterilizadores,ACC
",",PUnc
sobre,>N
os,ACC
mais,N<
antigos,ACC
que,ACC
",",PUnc
entretanto,ADVL
",",PUnc
depois,ADVL
",",PUnc
dominam,CJT
em,ADVL
toda,>N
a,ACC
zona,N<
centralizada,N<
em,ADVL
Serrinha,ADVL
.,PUnc
Os,ADVL
morros,SUBJ
do,ADVL
Lopes,N<
e,ADVL
do,ACC
Lajedo,N<
aprumam-se,ADVL
",",ACC
à,N<PRED
maneira,N<PRED
de,N<
disformes,ACC
pirâmides,ACC
de,N<
blocos,ACC
arredondados,ACC
e,STA
lisos,CJT
.,PUnc
e,>N
os,ACC
que,SUBJ
se,ACC
sucedem,SUBJ
",",PUnc
beirando,ADVL
de,PIV
um,ADVL
e,ACC
outro,CJT
lado,CJT
as,>N
abas,ACC
das,>N
serras,ACC
da,N<
Saúde,N<
e,ADVL
da,CJT
Itiúba,CJT
",",PUnc
até,N<PRED
Vila,ADVL
Nova,N<
da,ADVL
Rainha,ACC
e,ADVL
Juazeiro,CJT
",",PUnc
copiam-lhes,ADVL
os,ACC
mesmos,ACC
contornos,ACC
das,N<
encostas,N<
estaladas,ACC
",",PUnc
exumando,ADVL
a,ADVL
ossatura,ACC
partida,ACC
das,>N
montanhas,N<
.,PUnc
9,N<
O,N<
observador,SUBJ
tem,N<
a,ACC
impressão,ACC
de,N<
seguir,ADVL
torneando,N<
a,ACC
truncadura,ADVL
malgradada,ADVL
da,ADVL
borda,N<
de,N<
um,>N
planalto,ACC
.,PUnc
10,N<
Calca,N<
",",PUnc
de,STA
fato,ADVL
",",PUnc
estrada,CJT
três,ADVL
vezes,ADVL
secular,ADVL
",",PUnc
histórica,ADVL
vereda,N<
por,N<
onde,ADVL
avançavam,N<
os,ACC
rudes,ACC
sertanistas,>N
nas,SUBJ
suas,ACC
excursões,ACC
para,ADVL
o,>N
interior,P<
.,PUnc
Não,STA
a,N<
alteraram,ACC
nunca,ACC
.,PUnc
Não,SUBJ
a,N<
variou,N<
",",PUnc
mais,ADVL
tarde,ADVL
",",PUnc
a,>N
civilização,CJT
",",PUnc
justapondo,ADVL
aos,ADVL
rastos,ACC
do,ADVL
bandeirante,>N
os,ACC
trilhos,ACC
de,N<
uma,>N
via,>N
férrea,N<
.,PUnc
Porque,UTT
o,ADVL
caminho,ACC
em,N<
cuja,>N
longura,ACC
de,N<
cem,>N
léguas,ACC
",",PUnc
da,ADVL
Bahia,SUBJ
ao,ADVL
Juazeiro,ADVL
",",PUnc
se,ADVL
entroncam,SUBJ
numerosíssimos,ACC
desvios,N<
para,ACC
o,ACC
poente,ACC
e,CO
para,ADVL
o,>N
sul,N<
",",PUnc
jamais,ADVL
comportou,CJT
",",PUnc
a,ACC
partir,ADVL
de,PIV
seu,>N
trecho,ACC
médio,N<
",",PUnc
variante,N<PRED
apreciável,N<PRED
para,ADVL
leste,ACC
e,CO
para,CJT
o,CJT
norte,ACC
.,PUnc
Calcando-o,N<
",",PUnc
em,ADVL
demanda,STA
do,ADVL
Piauí,ACC
",",PUnc
Pernambuco,SUBJ
",",PUnc
Maranhão,STA
e,ADVL
Pará,CJT
",",PUnc
os,ACC
povoadores,CJT
",",PUnc
consoante,N<PRED
vários,ACC
destinos,ACC
",",PUnc
dividiam-se,ADVL
em,ADVL
Serrinha,P<
.,PUnc
E,STA
progredindo,ADVL
para,ADVL
Juazeiro,N<
",",PUnc
ou,ADVL
volvendo,ADVL
à,N<
direita,ADVL
",",PUnc
pela,STA
estrada,ADVL
real,ACC
do,ACC
Bom,ADVL
Conselho,STA
que,ACC
",",N<
desde,ADVL
o,ACC
século,>N
17,N<
",",PUnc
os,ACC
levava,SUBJ
a,ACC
Santo,ACC
Antônio,ADVL
da,STA
Glória,N<
e,ADVL
Pernambuco,SUBJ
-,>N
uns,N<PRED
